NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE
16352003240045,3301,0,4/24/2024,4/23/2025,Bien immobilier,16  - ALGER            ,152 - STAOUELI,9870000,7402.5
15309003240555,3301,0,11/14/2024,11/13/2025,Bien immobilier,15  - TIZI OUZOU       ,1498 - TIGZIRT,1581000,1500
6302013240062,3301,0,6/24/2024,6/23/2025,Bien immobilier,6   - BEJAIA           ,261 - BEJAIA,1890000,1800
26301013240239,3302,0,9/3/2024,9/2/2025,2   - Installation Commerciale,26  - MEDEA            ,813 - BERROUAGHIA,5000000,2500
16314003240301,3301,0,9/10/2024,9/9/2025,Bien immobilier,2   - CHLEF            ,484 - CHLEF,9900000,-8910
16314003240301,3301,0,9/10/2024,9/9/2025,Bien immobilier,2   - CHLEF            ,484 - CHLEF,9900000,8910
16308033240140,3301,0,7/1/2024,6/30/2025,Bien immobilier,16  - ALGER            ,102 - BABA HASSEN,9000000,6750
5303003240690,3301,0,10/22/2024,10/21/2025,Bien immobilier,5   - BATNA            ,193 - ICHEMOUL,1860000,1500
43304003240025,3301,0,9/9/2024,9/8/2025,Bien immobilier,43  - MILA             ,901 - ZEGHAIA,5270000,3425.5
16351003240100,3301,0,7/22/2024,7/21/2025,Bien immobilier,16  - ALGER            ,123 - DRARIA,7285000,5463.75
19305003240006,3301,0,2/18/2024,2/17/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,2760450,1794.29
23304003240076,3301,0,5/10/2024,5/9/2025,Bien immobilier,23  - ANNABA           ,156 - ANNABA,5407950,3515.17
16331003240403,3302,0,11/16/2024,11/15/2025,2   - Installation Commerciale,16  - ALGER            ,120 - DELY BRAHIM,1000000,2500
18301003240904,3301,0,9/4/2024,9/3/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,1984000,1500
16351003240168,3301,0,11/28/2024,11/27/2025,Bien immobilier,16  - ALGER            ,120 - DELY BRAHIM,3500000,2625
6209003240139,3301,0,7/18/2024,7/17/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,6820000,4433
10302003240365,3301,1,10/16/2024,10/15/2025,Bien immobilier,10  - BOUIRA           ,410 - BOUIRA,2170000,0
16335003240272,3301,0,7/14/2024,7/13/2025,Bien immobilier,16  - ALGER            ,123 - DRARIA,1410000,1800
5303003240638,3301,0,10/7/2024,10/6/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,3418370,2051.02
19306003240048,3301,0,1/1/2025,12/31/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,845250,1500
15309003240651,3301,0,1/1/2025,12/31/2025,Bien immobilier,15  - TIZI OUZOU       ,1498 - TIGZIRT,1326800,1800
14301003240066,3301,0,3/13/2024,3/12/2025,Bien immobilier,14  - TIARET           ,1384 - TIARET,1550000,1500
15308003240305,3301,0,5/27/2024,5/26/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,1854420,1500
15309003240026,3301,0,1/17/2024,1/16/2025,Bien immobilier,15  - TIZI OUZOU       ,1478 - IFLISSEN TIZI OUZOU,10012500,6508.12
19308003240334,3301,0,4/3/2024,4/2/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,1750000,1500
16337003240097,3302,0,9/15/2024,9/14/2025,2   - Installation Commerciale,16  - ALGER            ,123 - DRARIA,1000000,2500
31310003240067,3301,0,2/8/2024,2/7/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,3360000,2184
